text,category,urgency,source
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD886197.,Seller_Fraud,High,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD620248.,Customer_Service,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD701790. Seller bhi reply nahi kar raha.,Seller_Fraud,High,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD287654. Support ko contact kiya but koi update nahi.,Customer_Service,High,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD699298.,Customer_Service,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN51701149. App me tracking bhi galat show ho rahi hai.,Payment_Issue,High,Website
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Low,Website
Box kholte hi product broken nikla. Order ORD257880.,Damaged_Product,Medium,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN51273379. Support ko contact kiya but koi update nahi.,Payment_Issue,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN15892193.,Payment_Issue,Medium,Email
Invoice me extra charge add ho gaya. Order ORD708982.,Billing_Invoice,High,App
Invoice me extra charge add ho gaya. Order ORD348273.,Billing_Invoice,Medium,Email
Invoice me extra charge add ho gaya. Order ORD178315. Support ko contact kiya but koi update nahi.,Billing_Invoice,Medium,Email
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,High,Email
Promised date se 5 din late deliver hua.,Late_Delivery,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,App
Invoice me extra charge add ho gaya. Order ORD227352. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,High,App
Completely different product receive hua.,Wrong_Product,Medium,Website
"Tracking TRK1716325 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Call
Completely different product receive hua.,Wrong_Product,High,Call
Promised date se 9 din late deliver hua.,Late_Delivery,Medium,App
"Tracking TRK8033593 update nahi ho raha, delivery date cross ho gayi. Seller bhi reply nahi kar raha.",Order_Not_Delivered,Low,Email
Discount apply hua tha par final bill me reflect nahi hua. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,App
Refund 10 din se pending hai.,Refund_Return,Low,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD379473.,Customer_Service,Low,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD284654.,Customer_Service,High,Email
UPI payment deduct ho gaya par order place nahi hua. Txn TXN76065552.,Payment_Issue,Medium,App
"Order ORD120896 ko 7 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD941403.,Customer_Service,Low,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD867926.,Seller_Fraud,High,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD496764. Seller bhi reply nahi kar raha.,Seller_Fraud,Low,Call
Promised date se 5 din late deliver hua.,Late_Delivery,High,Call
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD349556.,Seller_Fraud,High,Email
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,Medium,App
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,Call
Box kholte hi product broken nikla. Order ORD270557. Refund bhi abhi tak process nahi hua.,Damaged_Product,Low,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Call
Login karte hi something went wrong error aa raha hai. Refund bhi abhi tak process nahi hua.,App_Bug,High,Website
Discount apply hua tha par final bill me reflect nahi hua. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,High,Email
"Order ORD408857 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Refund bhi abhi tak process nahi hua.",Order_Not_Delivered,Low,Call
Express delivery li thi fir bhi delay hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,High,Call
Discount apply hua tha par final bill me reflect nahi hua. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,Website
Box kholte hi product broken nikla. Order ORD189870.,Damaged_Product,Medium,App
Express delivery li thi fir bhi delay hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Low,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD226124.",Wrong_Product,High,Call
"Tracking TRK3480985 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,App
"Tracking TRK6471499 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Low,Call
"Order ORD255398 ko 3 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Low,Email
Express delivery li thi fir bhi delay hua. Refund bhi abhi tak process nahi hua.,Late_Delivery,High,Call
"Tracking TRK4985919 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Call
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Website
Box kholte hi product broken nikla. Order ORD282176. App me tracking bhi galat show ho rahi hai.,Damaged_Product,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,Email
Box kholte hi product broken nikla. Order ORD398916.,Damaged_Product,Medium,Website
Promised date se 8 din late deliver hua.,Late_Delivery,Low,App
Invoice me extra charge add ho gaya. Order ORD778818. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,Email
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD636361.",Wrong_Product,High,App
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Low,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD159532. Seller bhi reply nahi kar raha.,Seller_Fraud,Medium,Email
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD819656.,Customer_Service,High,Website
Promised date se 6 din late deliver hua.,Late_Delivery,Medium,Website
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Email
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Low,App
Invoice me extra charge add ho gaya. Order ORD624788. Seller bhi reply nahi kar raha.,Billing_Invoice,Low,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD459315.,Seller_Fraud,Medium,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD428638. Support ko contact kiya but koi update nahi.",Wrong_Product,Medium,Website
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD235691.",Wrong_Product,Medium,App
"Order ORD866151 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Seller bhi reply nahi kar raha.",Order_Not_Delivered,Medium,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Website
3 baar complaint ki but koi proper response nahi mila. Support ko contact kiya but koi update nahi.,Customer_Service,High,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD229144.",Wrong_Product,Medium,App
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD794125.",Wrong_Product,High,Call
"Tracking TRK3569046 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Email
App crash ho rahi hai payment ke time. Ref TRK2760168. Seller bhi reply nahi kar raha.,App_Bug,Medium,Website
Box kholte hi product broken nikla. Order ORD475308.,Damaged_Product,Low,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD113368.,Customer_Service,Low,App
Box kholte hi product broken nikla. Order ORD368322.,Damaged_Product,High,Website
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,App
Promised date se 6 din late deliver hua.,Late_Delivery,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
"Order ORD985364 ko 11 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Call
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua. Refund bhi abhi tak process nahi hua.,Billing_Invoice,High,Website
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Medium,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Call
Promised date se 7 din late deliver hua.,Late_Delivery,High,Website
Completely different product receive hua.,Wrong_Product,Medium,Call
Invoice me extra charge add ho gaya. Order ORD621533. Seller bhi reply nahi kar raha.,Billing_Invoice,Medium,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV457411.,Refund_Return,Low,Email
Completely different product receive hua. Support ko contact kiya but koi update nahi.,Wrong_Product,High,Email
Express delivery li thi fir bhi delay hua.,Late_Delivery,Medium,Call
"Order ORD296653 ko 5 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Email
"Tracking TRK3067274 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Low,Website
UPI payment deduct ho gaya par order place nahi hua. Txn TXN68090825.,Payment_Issue,Medium,Website
App crash ho rahi hai payment ke time. Ref TRK3153888.,App_Bug,Low,Call
Invoice me extra charge add ho gaya. Order ORD386886.,Billing_Invoice,High,Email
Express delivery li thi fir bhi delay hua.,Late_Delivery,Medium,Website
UPI payment deduct ho gaya par order place nahi hua. Txn TXN25489430.,Payment_Issue,Medium,Call
Login karte hi something went wrong error aa raha hai. App me tracking bhi galat show ho rahi hai.,App_Bug,High,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD400538. Seller bhi reply nahi kar raha.,Seller_Fraud,High,Call
"Order ORD878476 ko 6 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Call
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,Call
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD870786.,Seller_Fraud,Medium,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha. Refund bhi abhi tak process nahi hua.,Seller_Fraud,Medium,Email
Completely different product receive hua.,Wrong_Product,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,Website
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Low,Website
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Email
Completely different product receive hua.,Wrong_Product,High,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD757386.,Seller_Fraud,Low,Call
Promised date se 12 din late deliver hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Medium,App
"Order ORD286638 ko 11 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Low,Call
Discount apply hua tha par final bill me reflect nahi hua. Seller bhi reply nahi kar raha.,Billing_Invoice,Medium,App
Box kholte hi product broken nikla. Order ORD834928. Refund bhi abhi tak process nahi hua.,Damaged_Product,Medium,Email
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Website
Screen cracked thi delivery ke time.,Damaged_Product,High,Website
"Order ORD700538 ko 3 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD268772. Support ko contact kiya but koi update nahi.,Seller_Fraud,Medium,App
Express delivery li thi fir bhi delay hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Low,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD204904.,Seller_Fraud,Medium,Email
App crash ho rahi hai payment ke time. Ref TRK7115185. Refund bhi abhi tak process nahi hua.,App_Bug,High,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD284308.",Wrong_Product,High,App
Box kholte hi product broken nikla. Order ORD990856.,Damaged_Product,Medium,Website
Refund 10 din se pending hai.,Refund_Return,Low,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD516059. Support ko contact kiya but koi update nahi.,Seller_Fraud,Medium,Website
Invoice me extra charge add ho gaya. Order ORD693868. App me tracking bhi galat show ho rahi hai.,Billing_Invoice,High,Email
Invoice me extra charge add ho gaya. Order ORD801062.,Billing_Invoice,Medium,App
"Tracking TRK9747185 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Call
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Call
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,High,Website
"Tracking TRK3520615 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Website
Discount apply hua tha par final bill me reflect nahi hua. Support ko contact kiya but koi update nahi.,Billing_Invoice,Medium,Call
"Order ORD234097 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Support ko contact kiya but koi update nahi.",Order_Not_Delivered,High,Email
Refund 10 din se pending hai.,Refund_Return,High,Call
Promised date se 11 din late deliver hua.,Late_Delivery,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha. Seller bhi reply nahi kar raha.,Seller_Fraud,High,Call
